,0
5797,0
5798,1
5799,0
5800,0
5801,0
5802,0
5803,0
5804,0
5805,0
5806,0
5807,1
5808,1
5809,0
5810,0
5811,0
5812,0
5813,1
5814,0
5815,0
5816,0
5817,0
5818,0
5819,0
5820,0
5821,1
5822,1
5823,0
5824,0
5825,0
5826,1
5827,0
5828,1
5829,0
5830,0
5831,0
5832,1
5833,0
5834,0
5835,1
5836,0
5837,1
5838,0
5839,0
5840,0
5841,1
5842,0
5843,0
5844,0
5845,0
5846,0
5847,0
5848,0
5849,0
5850,0
5851,1
5852,0
5853,0
5854,0
5855,0
5856,0
5857,0
5858,0
5859,0
5860,0
5861,0
5862,0
5863,0
5864,0
5865,1
5866,1
5867,0
5868,0
5869,1
5870,1
5871,0
5872,1
5873,0
5874,0
5875,1
5876,0
5877,0
5878,0
5879,1
5880,0
5881,0
5882,1
5883,0
5884,0
5885,0
5886,0
5887,1
5888,1
5889,0
5890,0
5891,0
5892,1
5893,0
5894,0
5895,1
5896,0
5897,0
5898,0
5899,0
5900,1
5901,0
5902,0
5903,0
5904,1
5905,1
5906,1
5907,0
5908,0
5909,0
5910,1
5911,1
5912,0
5913,1
5914,1
5915,0
5916,0
5917,0
5918,0
5919,0
5920,0
5921,1
5922,0
5923,0
5924,0
5925,0
5926,0
5927,0
5928,0
5929,0
5930,1
5931,0
5932,1
5933,1
5934,0
5935,0
5936,0
5937,1
5938,1
5939,0
5940,0
5941,0
5942,0
5943,0
5944,0
5945,0
5946,0
5947,0
5948,0
5949,0
5950,0
5951,0
5952,0
5953,1
5954,1
5955,1
5956,0
5957,0
5958,0
5959,0
5960,0
5961,1
5962,0
5963,0
5964,1
5965,0
5966,0
5967,0
5968,0
5969,1
5970,0
5971,0
5972,0
5973,0
5974,0
5975,0
5976,0
5977,1
5978,1
5979,0
5980,1
5981,0
5982,1
5983,1
5984,0
5985,0
5986,0
5987,0
5988,0
5989,0
5990,0
5991,0
5992,0
5993,0
5994,1
5995,0
5996,0
5997,0
5998,1
5999,0
6000,0
6001,0
6002,1
6003,0
6004,0
6005,0
6006,0
6007,0
6008,0
6009,0
6010,0
6011,0
6012,0
6013,0
6014,0
6015,0
6016,0
6017,0
6018,0
6019,0
6020,0
6021,1
6022,0
6023,0
6024,1
6025,0
6026,0
6027,1
6028,0
6029,0
6030,1
6031,1
6032,0
6033,1
6034,1
6035,0
6036,1
6037,0
6038,1
6039,0
6040,0
6041,0
6042,1
6043,0
6044,0
6045,0
6046,0
6047,0
6048,0
6049,0
6050,0
6051,0
6052,0
6053,0
6054,0
6055,0
6056,0
6057,0
6058,0
6059,0
6060,0
6061,0
6062,1
6063,0
6064,1
6065,1
6066,1
6067,0
6068,1
6069,0
6070,0
6071,1
6072,1
6073,0
6074,0
6075,0
6076,1
6077,1
6078,0
6079,1
6080,0
6081,1
6082,0
6083,1
6084,0
6085,0
6086,0
6087,1
6088,0
6089,0
6090,0
6091,0
6092,0
6093,0
6094,0
6095,0
6096,0
6097,1
6098,1
6099,0
6100,0
6101,0
6102,0
6103,0
6104,1
6105,0
6106,1
6107,0
6108,0
6109,0
6110,0
6111,1
6112,1
6113,0
6114,1
6115,1
6116,0
6117,0
6118,0
6119,0
6120,1
6121,0
6122,0
6123,0
6124,0
6125,1
6126,1
6127,0
6128,1
6129,1
6130,0
6131,0
6132,0
6133,1
6134,0
6135,0
6136,0
6137,0
6138,0
6139,0
6140,0
6141,1
6142,0
6143,1
6144,1
6145,0
6146,0
6147,1
6148,0
6149,1
6150,1
6151,0
6152,0
6153,0
6154,1
6155,0
6156,1
6157,0
6158,0
6159,0
6160,1
6161,1
6162,0
6163,0
6164,0
6165,1
6166,0
6167,0
6168,0
6169,0
6170,0
6171,0
6172,0
6173,0
6174,0
6175,1
6176,0
6177,0
6178,0
6179,0
6180,0
6181,0
6182,0
6183,0
6184,0
6185,0
6186,0
6187,0
6188,0
6189,1
6190,0
6191,0
6192,0
6193,0
6194,0
6195,1
6196,0
6197,1
6198,0
6199,1
6200,0
6201,0
6202,0
6203,0
6204,0
6205,0
6206,0
6207,0
6208,0
6209,0
6210,1
6211,1
6212,0
6213,1
6214,0
6215,0
6216,1
6217,0
6218,1
6219,0
6220,0
6221,0
6222,1
6223,0
6224,0
6225,0
6226,0
6227,0
6228,0
6229,0
6230,1
6231,0
6232,0
6233,0
6234,0
6235,0
6236,1
6237,0
6238,0
6239,0
6240,0
6241,0
6242,1
6243,0
6244,0
6245,0
6246,0
6247,0
6248,0
6249,0
6250,1
6251,0
6252,0
6253,0
6254,1
6255,1
6256,0
6257,0
6258,1
6259,0
6260,0
6261,0
6262,1
6263,0
6264,0
6265,0
6266,0
6267,0
6268,1
6269,0
6270,0
6271,1
6272,0
6273,0
6274,0
6275,0
6276,0
6277,0
6278,0
6279,0
6280,0
6281,0
6282,0
6283,0
6284,1
6285,0
6286,0
6287,0
6288,0
6289,0
6290,0
6291,1
6292,0
6293,0
6294,1
6295,1
6296,1
6297,0
6298,0
6299,0
6300,0
6301,0
6302,0
6303,0
6304,0
6305,0
6306,0
6307,1
6308,0
6309,0
6310,1
6311,0
6312,1
6313,1
6314,1
6315,1
6316,0
6317,1
6318,1
6319,0
6320,0
6321,0
6322,0
6323,1
6324,0
6325,0
6326,0
6327,0
6328,0
6329,0
6330,0
6331,0
6332,1
6333,0
6334,1
6335,0
6336,0
6337,0
6338,1
6339,0
6340,1
6341,0
6342,0
6343,0
6344,1
6345,0
6346,1
6347,1
6348,0
6349,0
6350,0
6351,0
6352,0
6353,0
6354,1
6355,1
6356,0
6357,1
6358,0
6359,1
6360,1
6361,0
6362,1
6363,0
6364,0
6365,0
6366,0
6367,1
6368,0
6369,0
6370,0
6371,0
6372,1
6373,1
6374,0
6375,0
6376,1
6377,0
6378,0
6379,0
6380,0
6381,0
6382,0
6383,0
6384,0
6385,0
6386,0
6387,0
6388,0
6389,0
6390,1
6391,0
6392,0
6393,1
6394,0
6395,0
6396,0
6397,0
6398,0
6399,0
6400,1
6401,0
6402,0
6403,0
6404,1
6405,0
6406,0
6407,0
6408,1
6409,0
6410,0
6411,0
6412,0
6413,0
6414,0
6415,1
6416,1
6417,1
6418,0
6419,0
6420,1
6421,0
6422,0
6423,0
6424,1
6425,0
6426,0
6427,0
6428,0
6429,0
6430,0
6431,1
6432,0
6433,1
6434,1
6435,1
6436,0
6437,1
6438,0
6439,0
6440,0
6441,0
6442,0
6443,0
6444,1
6445,0
6446,0
6447,1
6448,0
6449,0
6450,0
6451,1
6452,0
6453,0
6454,1
6455,1
6456,0
6457,1
6458,0
6459,0
6460,0
6461,0
6462,1
6463,0
6464,0
6465,0
6466,0
6467,0
6468,0
6469,0
6470,0
6471,0
6472,0
6473,0
6474,1
6475,1
6476,0
6477,0
6478,0
6479,0
6480,0
6481,0
6482,0
6483,0
6484,0
6485,0
6486,0
6487,0
6488,0
6489,0
6490,0
6491,0
6492,1
6493,1
6494,0
6495,0
6496,0
6497,0
6498,0
6499,0
6500,1
6501,0
6502,1
6503,0
6504,0
6505,0
6506,0
6507,1
6508,0
6509,1
6510,1
6511,0
6512,0
6513,1
6514,0
6515,0
6516,1
6517,0
6518,0
6519,0
6520,1
6521,0
6522,1
6523,1
6524,0
6525,0
6526,0
6527,0
6528,0
6529,0
6530,1
6531,1
6532,1
6533,0
6534,0
6535,1
6536,1
6537,0
6538,0
6539,1
6540,1
6541,0
6542,0
6543,0
6544,0
6545,1
6546,0
6547,1
6548,0
6549,1
6550,0
6551,0
6552,0
6553,0
6554,1
6555,0
6556,0
6557,0
6558,1
6559,1
6560,0
6561,0
6562,1
6563,0
6564,0
6565,0
6566,0
6567,1
6568,0
6569,0
6570,1
6571,0
6572,0
6573,1
6574,0
6575,1
6576,0
6577,0
6578,0
6579,0
6580,1
6581,0
6582,0
6583,0
6584,0
6585,0
6586,0
6587,1
6588,0
6589,0
6590,0
6591,0
6592,0
6593,0
6594,1
6595,0
6596,0
6597,0
6598,0
6599,0
6600,0
6601,0
6602,0
6603,1
6604,0
6605,1
6606,0
6607,0
6608,1
6609,0
6610,1
6611,0
6612,1
6613,1
6614,0
6615,0
6616,0
6617,1
6618,0
6619,0
6620,0
6621,1
6622,0
6623,0
6624,1
6625,1
6626,1
6627,1
6628,1
6629,0
6630,1
6631,0
6632,0
6633,1
6634,0
6635,0
6636,0
6637,1
6638,0
6639,0
6640,0
6641,0
6642,0
6643,0
6644,0
6645,0
6646,0
6647,1
6648,1
6649,1
6650,0
6651,0
6652,0
6653,0
6654,1
6655,0
6656,0
6657,0
6658,1
6659,0
6660,0
6661,0
6662,0
6663,0
6664,1
6665,0
6666,0
6667,0
6668,0
6669,1
6670,0
6671,0
6672,1
6673,0
6674,0
6675,1
6676,0
6677,1
6678,0
6679,0
6680,0
6681,1
6682,0
6683,0
6684,1
6685,0
6686,0
6687,1
6688,1
6689,0
6690,0
6691,0
6692,0
6693,1
6694,0
6695,0
6696,1
6697,0
6698,0
6699,0
6700,0
6701,1
6702,0
6703,0
6704,0
6705,0
6706,0
6707,0
6708,0
6709,0
6710,1
6711,0
6712,0
6713,0
6714,0
6715,0
6716,1
6717,0
6718,0
6719,0
6720,0
6721,0
6722,0
6723,0
6724,0
6725,0
6726,1
6727,0
6728,0
6729,1
6730,0
6731,0
6732,0
6733,0
6734,0
6735,0
6736,0
6737,0
6738,0
6739,1
6740,0
6741,1
6742,0
6743,0
6744,0
6745,0
6746,0
6747,1
6748,0
6749,1
6750,0
6751,0
6752,0
6753,0
6754,0
6755,0
6756,0
6757,0
6758,1
6759,0
6760,0
6761,0
6762,0
6763,0
6764,0
6765,0
6766,0
6767,0
6768,0
6769,0
6770,0
6771,0
6772,0
6773,0
6774,1
6775,0
6776,1
6777,0
6778,0
6779,0
6780,0
6781,0
6782,0
6783,0
6784,0
6785,0
6786,0
6787,1
6788,0
6789,0
6790,0
6791,1
6792,0
6793,0
6794,0
6795,1
6796,1
6797,0
6798,0
6799,0
6800,1
6801,0
6802,0
6803,1
6804,0
6805,1
6806,1
6807,0
6808,0
6809,0
6810,0
6811,1
6812,0
6813,0
6814,0
6815,0
6816,0
6817,1
6818,1
6819,0
6820,0
6821,1
6822,0
6823,0
6824,0
6825,0
6826,0
6827,0
6828,0
6829,0
6830,0
6831,0
6832,1
6833,0
6834,0
6835,0
6836,0
6837,0
6838,0
6839,0
6840,0
6841,0
6842,0
6843,0
6844,0
6845,0
6846,1
6847,0
6848,0
6849,0
6850,1
6851,0
6852,0
6853,0
6854,1
6855,0
6856,0
6857,0
6858,0
6859,0
6860,0
6861,1
6862,0
6863,1
6864,0
6865,1
6866,0
6867,0
6868,0
6869,0
6870,0
6871,0
6872,0
6873,0
6874,0
6875,0
6876,0
6877,0
6878,0
6879,0
6880,0
6881,1
6882,0
6883,0
6884,1
6885,1
6886,0
6887,0
6888,0
6889,1
6890,1
6891,1
6892,0
6893,0
6894,0
6895,0
6896,0
6897,0
6898,0
6899,0
6900,0
6901,0
6902,0
6903,0
6904,0
6905,1
6906,0
6907,0
6908,0
6909,1
6910,1
6911,0
6912,1
6913,0
6914,0
6915,0
6916,0
6917,0
6918,0
6919,1
6920,1
6921,0
6922,0
6923,0
6924,1
6925,0
6926,0
6927,0
6928,1
6929,1
6930,0
6931,1
6932,0
6933,0
6934,0
6935,0
6936,1
6937,0
6938,1
6939,0
6940,1
6941,0
6942,0
6943,0
6944,0
6945,1
6946,0
6947,0
6948,1
6949,0
6950,0
6951,0
6952,1
6953,1
6954,1
6955,0
6956,0
6957,0
6958,1
6959,1
6960,0
6961,0
6962,0
6963,1
6964,0
6965,1
6966,0
6967,1
6968,0
6969,1
6970,0
6971,1
6972,0
6973,1
6974,1
6975,0
6976,0
6977,0
6978,0
6979,0
6980,0
6981,0
6982,0
6983,0
6984,0
6985,0
6986,0
6987,0
6988,0
6989,0
6990,0
6991,0
6992,0
6993,0
6994,0
6995,0
6996,0
6997,0
6998,0
6999,1
7000,0
7001,0
7002,0
7003,0
7004,0
7005,0
7006,0
7007,0
7008,0
7009,0
7010,0
7011,0
7012,0
7013,0
7014,1
7015,1
7016,1
7017,0
7018,0
7019,0
7020,1
7021,0
7022,0
7023,0
7024,0
7025,1
7026,0
7027,0
7028,1
7029,1
7030,0
7031,0
7032,0
7033,0
7034,0
7035,0
7036,0
7037,1
7038,0
7039,0
7040,0
7041,0
7042,1
7043,1
7044,0
7045,0
7046,1
7047,0
7048,1
7049,0
7050,0
7051,0
7052,1
7053,0
7054,0
7055,0
7056,0
7057,0
7058,0
7059,1
7060,0
7061,0
7062,0
7063,0
7064,0
7065,0
7066,1
7067,0
7068,0
7069,1
7070,0
7071,0
7072,1
7073,1
7074,0
7075,0
7076,0
7077,0
7078,0
7079,0
7080,0
7081,1
7082,0
7083,0
7084,0
7085,0
7086,0
7087,0
7088,0
7089,1
7090,0
7091,0
7092,1
7093,1
7094,0
7095,0
7096,0
7097,0
7098,0
7099,0
7100,0
7101,0
7102,1
7103,0
7104,0
7105,0
7106,1
7107,1
7108,1
7109,1
7110,0
7111,0
7112,0
7113,0
7114,1
7115,1
7116,0
7117,0
7118,1
7119,0
7120,0
7121,1
7122,0
7123,0
7124,0
7125,0
7126,0
7127,1
7128,1
7129,0
7130,0
7131,0
7132,0
7133,1
7134,0
7135,1
7136,0
7137,0
7138,0
7139,0
7140,0
7141,0
7142,0
7143,0
7144,0
7145,0
7146,0
7147,0
7148,0
7149,0
7150,0
7151,1
7152,0
7153,0
7154,1
7155,0
7156,0
7157,0
7158,0
7159,0
7160,0
7161,0
7162,0
7163,0
7164,1
7165,1
7166,0
7167,0
7168,0
7169,1
7170,0
7171,0
7172,0
7173,0
7174,0
7175,0
7176,0
7177,0
7178,1
7179,0
7180,0
7181,0
7182,0
7183,0
7184,1
7185,0
7186,1
7187,0
7188,0
7189,0
7190,0
7191,0
7192,0
7193,1
7194,0
7195,0
7196,1
7197,0
7198,1
7199,1
7200,0
7201,0
7202,0
7203,0
7204,1
7205,0
7206,0
7207,0
7208,0
7209,0
7210,1
7211,1
7212,0
7213,0
7214,0
7215,1
7216,1
7217,1
7218,1
7219,0
7220,0
7221,0
7222,0
7223,0
7224,1
7225,0
7226,0
7227,1
7228,0
7229,0
7230,0
7231,0
7232,1
7233,0
7234,0
7235,1
7236,0
7237,0
7238,1
7239,0
7240,0
7241,0
7242,0
7243,0
7244,0
7245,0
7246,1
7247,0
7248,1
7249,0
7250,0
7251,0
7252,1
7253,0
7254,0
7255,1
7256,0
7257,0
7258,1
7259,0
7260,0
7261,0
7262,1
7263,0
7264,0
7265,0
7266,0
7267,0
7268,1
7269,0
7270,0
7271,1
7272,0
7273,1
7274,0
7275,0
7276,0
7277,0
7278,0
7279,0
7280,0
7281,0
7282,1
7283,0
7284,0
7285,0
7286,1
7287,0
7288,1
7289,0
7290,0
7291,0
7292,0
7293,0
7294,0
7295,0
7296,0
7297,0
7298,0
7299,1
7300,0
7301,0
7302,0
7303,1
7304,0
7305,1
7306,0
7307,1
7308,0
7309,0
7310,0
7311,0
7312,0
7313,0
7314,0
7315,0
7316,0
7317,0
7318,1
7319,0
7320,0
7321,1
7322,0
7323,1
7324,1
7325,0
7326,1
7327,0
7328,0
7329,0
7330,0
7331,0
7332,0
7333,1
7334,0
7335,0
7336,0
7337,0
7338,1
7339,1
7340,1
7341,0
7342,0
7343,1
7344,0
7345,0
7346,0
7347,0
7348,0
7349,0
7350,1
7351,0
7352,0
7353,0
7354,0
7355,0
7356,0
7357,0
7358,0
7359,1
7360,1
7361,0
7362,1
7363,0
7364,1
7365,1
7366,1
7367,0
7368,0
7369,0
7370,0
7371,0
7372,1
7373,0
7374,1
7375,0
7376,0
7377,0
7378,0
7379,1
7380,0
7381,0
7382,0
7383,0
7384,0
7385,0
7386,0
7387,0
7388,1
7389,1
7390,0
7391,0
7392,0
7393,0
7394,0
7395,0
7396,1
7397,0
7398,0
7399,0
7400,0
7401,0
7402,0
7403,1
7404,1
7405,0
7406,0
7407,1
7408,1
7409,1
7410,1
7411,0
7412,0
7413,0
7414,1
7415,1
7416,0
7417,0
7418,1
7419,0
7420,0
7421,0
7422,0
7423,0
7424,1
7425,0
7426,0
7427,1
7428,1
7429,0
7430,1
7431,0
7432,0
7433,1
7434,0
7435,0
7436,1
7437,1
7438,0
7439,0
7440,0
7441,1
7442,1
7443,0
7444,1
7445,0
7446,0
7447,0
7448,0
7449,0
7450,1
7451,0
7452,0
7453,1
7454,0
7455,1
7456,0
7457,0
7458,0
7459,0
7460,0
7461,0
7462,0
7463,0
7464,0
7465,0
7466,0
7467,1
7468,0
7469,0
7470,0
7471,1
7472,0
7473,0
7474,1
7475,1
7476,0
7477,0
7478,0
7479,0
7480,0
7481,0
7482,1
7483,0
7484,1
7485,0
7486,1
7487,0
7488,0
7489,1
7490,0
7491,0
7492,0
7493,0
7494,1
7495,1
7496,0
7497,0
7498,0
7499,0
7500,0
7501,1
7502,1
7503,0
7504,0
7505,0
7506,0
7507,0
7508,1
7509,0
7510,1
7511,0
7512,0
7513,0
7514,1
7515,0
7516,0
7517,0
7518,1
7519,0
7520,0
7521,0
7522,1
7523,0
7524,0
7525,1
7526,0
7527,1
7528,0
7529,1
7530,0
7531,0
7532,0
7533,1
7534,0
7535,0
7536,1
7537,1
7538,0
7539,1
7540,1
7541,0
7542,0
7543,1
7544,0
7545,0
7546,1
7547,1
7548,0
7549,0
7550,0
7551,0
7552,0
7553,1
7554,0
7555,0
7556,0
7557,0
7558,0
7559,0
7560,0
7561,0
7562,0
7563,0
7564,1
7565,0
7566,0
7567,1
7568,0
7569,0
7570,1
7571,0
7572,1
7573,0
7574,0
7575,0
7576,0
7577,0
7578,0
7579,0
7580,0
7581,0
7582,0
7583,0
7584,0
7585,0
7586,0
7587,0
7588,0
7589,1
7590,0
7591,0
7592,0
7593,1
7594,1
7595,1
7596,0
7597,0
7598,0
7599,0
7600,0
7601,1
7602,1
7603,0
7604,0
7605,0
7606,0
7607,0
7608,0
7609,0
7610,0
7611,0
7612,1
7613,0
7614,1
7615,1
7616,0
7617,0
7618,0
7619,0
7620,0
7621,0
7622,0
7623,0
7624,0
7625,1
7626,0
7627,0
7628,0
7629,0
7630,0
7631,0
7632,1
7633,0
7634,0
7635,0
7636,0
7637,1
7638,1
7639,0
7640,1
7641,0
7642,1
7643,0
7644,0
7645,0
7646,0
7647,0
7648,0
7649,1
7650,0
7651,0
7652,0
7653,0
7654,0
7655,0
7656,0
7657,0
7658,0
7659,0
7660,0
7661,0
7662,1
7663,0
7664,0
7665,0
7666,0
7667,1
7668,0
7669,1
7670,0
7671,0
7672,0
7673,0
7674,1
7675,0
7676,1
7677,0
7678,0
7679,0
7680,1
7681,0
7682,1
7683,1
7684,1
7685,0
7686,0
7687,0
7688,1
7689,0
7690,0
7691,0
7692,0
7693,0
7694,1
7695,0
7696,0
7697,0
7698,0
7699,0
7700,0
7701,0
7702,1
7703,0
7704,1
7705,1
7706,0
7707,1
7708,0
7709,0
7710,0
7711,0
7712,0
7713,1
7714,0
7715,0
7716,1
7717,1
7718,0
7719,1
7720,0
7721,0
7722,0
7723,0
7724,0
7725,0
7726,0
7727,1
7728,1
7729,0
7730,0
7731,0
7732,0
7733,1
7734,0
7735,0
7736,0
7737,1
7738,1
7739,0
7740,0
7741,1
7742,0
7743,0
7744,1
7745,0
7746,1
7747,0
7748,1
7749,0
7750,0
7751,0
7752,0
7753,1
7754,0
7755,1
7756,0
7757,1
7758,0
7759,0
7760,0
7761,0
7762,1
7763,0
7764,0
7765,1
7766,0
7767,0
7768,0
7769,0
7770,1
7771,0
7772,0
7773,0
7774,0
7775,0
7776,0
7777,0
7778,0
7779,0
7780,0
7781,0
7782,0
7783,0
7784,0
7785,0
7786,0
7787,0
7788,0
7789,0
7790,0
7791,0
7792,1
7793,0
7794,0
7795,0
7796,0
7797,0
7798,0
7799,0
7800,0
7801,0
7802,0
7803,1
7804,0
7805,0
7806,0
7807,0
7808,1
7809,0
7810,0
7811,0
7812,0
7813,0
7814,0
7815,1
7816,0
7817,0
7818,0
7819,0
7820,1
7821,0
7822,1
7823,0
7824,0
7825,1
7826,0
7827,1
7828,0
7829,0
7830,0
7831,0
7832,0
7833,0
7834,1
7835,0
7836,0
7837,1
7838,0
7839,0
7840,0
7841,1
7842,0
7843,0
7844,0
7845,0
7846,0
7847,0
7848,0
7849,1
7850,0
7851,0
7852,1
7853,0
7854,1
7855,1
7856,0
7857,0
7858,0
7859,1
7860,0
7861,0
7862,0
7863,0
7864,1
7865,0
7866,0
7867,0
7868,1
7869,1
7870,0
7871,1
7872,0
7873,1
7874,1
7875,0
7876,1
7877,0
7878,0
7879,0
7880,0
7881,1
7882,0
7883,0
7884,0
7885,0
7886,1
7887,1
7888,0
7889,0
7890,1
7891,1
7892,0
7893,0
7894,1
7895,0
7896,0
7897,1
7898,0
7899,1
7900,0
7901,1
7902,0
7903,0
7904,0
7905,1
7906,0
7907,0
7908,0
7909,0
7910,1
7911,1
7912,0
7913,0
7914,0
7915,1
7916,0
7917,1
7918,0
7919,0
7920,0
7921,1
7922,0
7923,0
7924,0
7925,0
7926,0
7927,0
7928,0
7929,0
7930,1
7931,0
7932,0
7933,0
7934,0
7935,0
7936,0
7937,0
7938,1
7939,0
7940,1
7941,0
7942,0
7943,0
7944,0
7945,0
7946,0
7947,0
7948,0
7949,1
7950,1
7951,0
7952,0
7953,1
7954,1
7955,1
7956,0
7957,1
7958,1
7959,0
7960,1
7961,0
7962,1
7963,0
7964,0
7965,1
7966,0
7967,0
7968,0
7969,0
7970,0
7971,0
7972,0
7973,0
7974,0
7975,0
7976,0
7977,0
7978,0
7979,1
7980,0
7981,0
7982,0
7983,0
7984,0
7985,1
7986,1
7987,0
7988,0
7989,0
7990,0
7991,0
7992,0
7993,1
7994,0
7995,1
7996,0
7997,1
7998,0
7999,0
